t,solar,wind,year
1153,0,0.026,2000
1154,0.327,0.026,2000
1155,0.564,0.005,2000
1156,0.732,0.006,2000
1157,0.773,0.016,2000
1158,0.767,0.027,2000
1159,0.752,0.03,2000
1160,0.739,0.03,2000
1161,0.728,0.028,2000
1162,0.699,0.024,2000
1163,0.63,0.02,2000
1164,0.456,0.02,2000
1165,0.102,0.033,2000
1166,0,0.048,2000
1167,0,0.04,2000
1168,0,0.036,2000
1169,0,0.038,2000
1170,0,0.038,2000
1171,0,0.044,2000
1172,0,0.057,2000
1173,0,0.076,2000
1174,0,0.076,2000
1175,0,0.065,2000
1176,0,0.064,2000
1177,0,0.067,2000
1178,0.189,0.053,2000
1179,0.419,0.026,2000
1180,0.617,0.009,2000
1181,0.709,0.002,2000
1182,0.727,0.001,2000
1183,0.721,0,2000
1184,0.71,0,2000
1185,0.69,0,2000
1186,0.629,0,2000
1187,0.476,0.005,2000
1188,0.187,0.03,2000
1189,0.02,0.097,2000
1190,0,0.163,2000
1191,0,0.149,2000
1192,0,0.123,2000
1193,0,0.114,2000
1194,0,0.109,2000
1195,0,0.105,2000
1196,0,0.103,2000
1197,0,0.102,2000
1198,0,0.076,2000
1199,0,0.051,2000
1200,0,0.045,2000
1201,0,0.05,2000
1202,0.189,0.04,2000
1203,0.428,0.043,2000
1204,0.571,0.031,2000
1205,0.639,0.01,2000
1206,0.654,0.003,2000
1207,0.646,0.001,2000
1208,0.621,0,2000
1209,0.578,0,2000
1210,0.513,0.001,2000
1211,0.364,0.005,2000
1212,0.122,0.021,2000
1213,0.01,0.052,2000
1214,0,0.067,2000
1215,0,0.059,2000
1216,0,0.041,2000
1217,0,0.037,2000
1218,0,0.042,2000
1219,0,0.051,2000
1220,0,0.048,2000
1221,0,0.051,2000
1222,0,0.055,2000
1223,0,0.062,2000
1224,0,0.071,2000
1225,0,0.071,2000
1226,0.098,0.048,2000
1227,0.276,0.06,2000
1228,0.424,0.027,2000
1229,0.578,0.003,2000
1230,0.663,0.001,2000
1231,0.67,0.001,2000
1232,0.661,0.002,2000
1233,0.639,0.002,2000
1234,0.602,0.003,2000
1235,0.512,0.003,2000
1236,0.302,0.005,2000
1237,0.042,0.015,2000
1238,0,0.03,2000
1239,0,0.025,2000
1240,0,0.011,2000
1241,0,0.004,2000
1242,0,0.002,2000
1243,0,0.001,2000
1244,0,0,2000
1245,0,0,2000
1246,0,0,2000
1247,0,0.003,2000
1248,0,0.011,2000
1249,0,0.017,2000
1250,0.119,0.011,2000
1251,0.314,0.004,2000
1252,0.493,0.002,2000
1253,0.562,0.005,2000
1254,0.601,0.016,2000
1255,0.622,0.026,2000
1256,0.618,0.033,2000
1257,0.59,0.033,2000
1258,0.492,0.029,2000
1259,0.277,0.028,2000
1260,0.106,0.04,2000
1261,0.013,0.07,2000
1262,0,0.086,2000
1263,0,0.062,2000
1264,0,0.041,2000
1265,0,0.033,2000
1266,0,0.022,2000
1267,0,0.012,2000
1268,0,0.004,2000
1269,0,0.002,2000
1270,0,0.001,2000
1271,0,0.002,2000
1272,0,0.002,2000
1273,0,0.003,2000
1274,0.037,0.003,2000
1275,0.116,0.006,2000
1276,0.237,0.008,2000
1277,0.377,0.01,2000
1278,0.518,0.014,2000
1279,0.591,0.014,2000
1280,0.571,0.008,2000
1281,0.487,0.003,2000
1282,0.311,0.001,2000
1283,0.17,0.001,2000
1284,0.081,0.003,2000
1285,0.011,0.012,2000
1286,0,0.023,2000
1287,0,0.023,2000
1288,0,0.016,2000
1289,0,0.007,2000
1290,0,0.003,2000
1291,0,0.001,2000
1292,0,0.001,2000
1293,0,0.001,2000
1294,0,0.001,2000
1295,0,0.001,2000
1296,0,0.001,2000
1297,0,0.001,2000
1298,0.018,0,2000
1299,0.064,0,2000
1300,0.115,0.001,2000
1301,0.172,0.002,2000
1302,0.249,0.003,2000
1303,0.268,0.004,2000
1304,0.303,0.003,2000
1305,0.256,0.001,2000
1306,0.179,0,2000
1307,0.115,0,2000
1308,0.046,0,2000
1309,0.003,0,2000
1310,0,0,2000
1311,0,0.001,2000
1312,0,0.01,2000
1313,0,0.029,2000
1314,0,0.04,2000
1315,0,0.036,2000
1316,0,0.026,2000
1317,0,0.016,2000
1318,0,0.01,2000
1319,0,0.007,2000
1320,0,0.005,2000
1321,0,0.004,2000
1322,0.116,0.003,2000
1323,0.258,0.004,2000
1324,0.428,0.005,2000
1325,0.527,0.008,2000
1326,0.567,0.011,2000
1327,0.572,0.015,2000
1328,0.555,0.02,2000
1329,0.5,0.026,2000
1330,0.44,0.035,2000
1331,0.327,0.04,2000
1332,0.138,0.036,2000
1333,0.017,0.029,2000
1334,0,0.02,2000
1335,0,0.012,2000
1336,0,0.007,2000
1337,0,0.004,2000
1338,0,0.003,2000
1339,0,0.001,2000
1340,0,0.001,2000
1341,0,0.001,2000
1342,0,0.001,2000
1343,0,0.002,2000
1344,0,0.002,2000
1345,0,0.002,2000
1346,0.168,0.002,2000
1347,0.375,0,2000
1348,0.57,0.001,2000
1349,0.644,0.003,2000
1350,0.663,0.005,2000
1351,0.657,0.007,2000
1352,0.637,0.011,2000
1353,0.593,0.017,2000
1354,0.517,0.025,2000
1355,0.376,0.036,2000
1356,0.191,0.062,2000
1357,0.026,0.085,2000
1358,0,0.095,2000
1359,0,0.099,2000
1360,0,0.113,2000
1361,0,0.134,2000
1362,0,0.159,2000
1363,0,0.154,2000
1364,0,0.163,2000
1365,0,0.134,2000
1366,0,0.088,2000
1367,0,0.076,2000
1368,0,0.076,2000
1369,0,0.073,2000
1370,0.24,0.045,2000
1371,0.431,0.043,2000
1372,0.602,0.03,2000
1373,0.645,0.009,2000
1374,0.703,0.001,2000
1375,0.718,0,2000
1376,0.711,0,2000
1377,0.702,0,2000
1378,0.673,0,2000
1379,0.584,0.002,2000
1380,0.347,0.008,2000
1381,0.078,0.021,2000
1382,0,0.04,2000
1383,0,0.074,2000
1384,0,0.092,2000
1385,0,0.087,2000
1386,0,0.067,2000
1387,0,0.053,2000
1388,0,0.058,2000
1389,0,0.067,2000
1390,0,0.072,2000
1391,0,0.073,2000
1392,0,0.086,2000
1393,0,0.092,2000
1394,0.123,0.085,2000
1395,0.321,0.122,2000
1396,0.541,0.288,2000
1397,0.641,0.416,2000
1398,0.653,0.476,2000
1399,0.637,0.51,2000
1400,0.606,0.499,2000
1401,0.567,0.453,2000
1402,0.444,0.416,2000
1403,0.364,0.375,2000
1404,0.222,0.33,2000
1405,0.037,0.355,2000
1406,0,0.409,2000
1407,0,0.357,2000
1408,0,0.305,2000
1409,0,0.243,2000
1410,0,0.224,2000
1411,0,0.231,2000
1412,0,0.247,2000
1413,0,0.299,2000
1414,0,0.288,2000
1415,0,0.337,2000
1416,0,0.355,2000
1417,0,0.154,2000
1418,0.533,0.125,2000
1419,0.693,0.303,2000
1420,0.757,0.375,2000
1421,0.768,0.361,2000
1422,0.757,0.328,2000
1423,0.738,0.28,2000
1424,0.724,0.224,2000
1425,0.709,0.178,2000
1426,0.665,0.161,2000
1427,0.552,0.164,2000
1428,0.313,0.187,2000
1429,0.049,0.207,2000
1430,0,0.357,2000
1431,0,0.439,2000
1432,0,0.42,2000
1433,0,0.243,2000
1434,0,0.167,2000
1435,0,0.123,2000
1436,0,0.092,2000
1437,0,0.09,2000
1438,0,0.089,2000
1439,0,0.088,2000
1440,0,0.088,2000
1441,0,0.091,2000
1442,0.538,0.071,2000
1443,0.667,0.086,2000
1444,0.708,0.122,2000
1445,0.716,0.126,2000
1446,0.708,0.107,2000
1447,0.696,0.076,2000
1448,0.694,0.042,2000
1449,0.69,0.019,2000
1450,0.663,0.008,2000
1451,0.599,0.004,2000
1452,0.433,0.002,2000
1453,0.111,0.001,2000
1454,0,0.012,2000
1455,0,0.029,2000
1456,0,0.032,2000
1457,0,0.022,2000
1458,0,0.01,2000
1459,0,0.003,2000
1460,0,0,2000
1461,0,0,2000
1462,0,0.001,2000
1463,0,0.004,2000
1464,0,0.008,2000
1465,0,0.01,2000
1466,0.474,0.01,2000
1467,0.685,0.006,2000
1468,0.753,0.025,2000
1469,0.765,0.066,2000
1470,0.753,0.109,2000
1471,0.731,0.125,2000
1472,0.72,0.109,2000
1473,0.711,0.086,2000
1474,0.687,0.067,2000
1475,0.616,0.058,2000
1476,0.447,0.054,2000
1477,0.121,0.08,2000
1478,0,0.136,2000
1479,0,0.126,2000
1480,0,0.076,2000
1481,0,0.034,2000
1482,0,0.008,2000
1483,0,0.001,2000
1484,0,0.002,2000
1485,0,0.005,2000
1486,0,0.007,2000
1487,0,0.008,2000
1488,0,0.005,2000
1489,0,0.002,2000
1490,0.269,0.001,2000
1491,0.542,0,2000
1492,0.699,0,2000
1493,0.744,0.004,2000
1494,0.75,0.021,2000
1495,0.734,0.046,2000
1496,0.724,0.063,2000
1497,0.716,0.067,2000
1498,0.692,0.073,2000
1499,0.623,0.083,2000
1500,0.45,0.096,2000
1501,0.116,0.106,2000
1502,0,0.125,2000
1503,0,0.101,2000
1504,0,0.058,2000
1505,0,0.018,2000
1506,0,0.001,2000
1507,0,0,2000
1508,0,0.001,2000
1509,0,0.007,2000
1510,0,0.013,2000
1511,0,0.013,2000
1512,0,0.012,2000
1513,0,0.011,2000
1514,0.301,0.011,2000
1515,0.518,0.006,2000
1516,0.625,0.018,2000
1517,0.663,0.055,2000
1518,0.675,0.103,2000
1519,0.675,0.116,2000
1520,0.684,0.096,2000
1521,0.694,0.065,2000
1522,0.669,0.049,2000
1523,0.631,0.04,2000
1524,0.474,0.034,2000
1525,0.128,0.03,2000
1526,0,0.029,2000
1527,0,0.024,2000
1528,0,0.014,2000
1529,0,0.005,2000
1530,0,0.001,2000
1531,0,0,2000
1532,0,0,2000
1533,0,0.002,2000
1534,0,0.006,2000
1535,0,0.011,2000
1536,0,0.015,2000
1537,0,0.018,2000
1538,0.142,0.016,2000
1539,0.331,0.004,2000
1540,0.516,0,2000
1541,0.626,0.001,2000
1542,0.67,0.004,2000
1543,0.674,0.005,2000
1544,0.677,0.002,2000
1545,0.659,0.001,2000
1546,0.601,0,2000
1547,0.464,0,2000
1548,0.247,0,2000
1549,0.057,0.002,2000
1550,0,0.015,2000
1551,0,0.026,2000
1552,0,0.034,2000
1553,0,0.034,2000
1554,0,0.024,2000
1555,0,0.01,2000
1556,0,0.001,2000
1557,0,0,2000
1558,0,0,2000
1559,0,0,2000
1560,0,0.001,2000
1561,0,0.01,2000
1562,0.085,0.014,2000
1563,0.199,0.004,2000
1564,0.313,0.002,2000
1565,0.43,0.002,2000
1566,0.522,0.002,2000
1567,0.538,0.002,2000
1568,0.511,0.002,2000
1569,0.437,0.001,2000
1570,0.32,0.001,2000
1571,0.222,0.002,2000
1572,0.103,0.01,2000
1573,0.016,0.05,2000
1574,0,0.095,2000
1575,0,0.105,2000
1576,0,0.091,2000
1577,0,0.057,2000
1578,0,0.027,2000
1579,0,0.011,2000
1580,0,0.004,2000
1581,0,0.002,2000
1582,0,0.002,2000
1583,0,0.003,2000
1584,0,0.008,2000
1585,0,0.019,2000
1586,0.066,0.026,2000
1587,0.178,0.013,2000
1588,0.287,0.002,2000
1589,0.383,0,2000
1590,0.47,0,2000
1591,0.555,0.001,2000
1592,0.588,0.001,2000
1593,0.64,0,2000
1594,0.635,0,2000
1595,0.548,0,2000
1596,0.317,0,2000
1597,0.05,0.006,2000
1598,0,0.04,2000
1599,0,0.066,2000
1600,0,0.071,2000
1601,0,0.061,2000
1602,0,0.049,2000
1603,0,0.037,2000
1604,0,0.027,2000
1605,0,0.024,2000
1606,0,0.025,2000
1607,0,0.026,2000
1608,0,0.029,2000
1609,0.003,0.035,2000
1610,0.18,0.029,2000
1611,0.41,0.015,2000
1612,0.573,0.005,2000
1613,0.65,0.005,2000
1614,0.675,0.009,2000
1615,0.67,0.011,2000
1616,0.66,0.01,2000
1617,0.636,0.007,2000
1618,0.587,0.005,2000
1619,0.402,0.004,2000
1620,0.233,0.004,2000
1621,0.042,0.013,2000
1622,0,0.04,2000
1623,0,0.053,2000
1624,0,0.05,2000
1625,0,0.038,2000
1626,0,0.022,2000
1627,0,0.009,2000
1628,0,0.005,2000
1629,0,0.004,2000
1630,0,0.006,2000
1631,0,0.009,2000
1632,0,0.016,2000
1633,0.001,0.026,2000
1634,0.327,0.023,2000
1635,0.57,0.012,2000
1636,0.68,0.006,2000
1637,0.711,0.012,2000
1638,0.71,0.02,2000
1639,0.693,0.026,2000
1640,0.683,0.025,2000
1641,0.669,0.018,2000
1642,0.625,0.012,2000
1643,0.501,0.01,2000
1644,0.234,0.017,2000
1645,0.036,0.044,2000
1646,0,0.075,2000
1647,0,0.061,2000
1648,0,0.035,2000
1649,0,0.016,2000
1650,0,0.005,2000
1651,0,0.001,2000
1652,0,0,2000
1653,0,0,2000
1654,0,0,2000
1655,0,0.001,2000
1656,0,0.003,2000
1657,0,0.008,2000
1658,0.323,0.009,2000
1659,0.545,0.017,2000
1660,0.705,0.026,2000
1661,0.73,0.04,2000
1662,0.723,0.053,2000
1663,0.705,0.064,2000
1664,0.7,0.067,2000
1665,0.696,0.065,2000
1666,0.679,0.061,2000
1667,0.623,0.058,2000
1668,0.47,0.062,2000
1669,0.124,0.08,2000
1670,0,0.119,2000
1671,0,0.109,2000
1672,0,0.079,2000
1673,0,0.056,2000
1674,0,0.038,2000
1675,0,0.024,2000
1676,0,0.014,2000
1677,0,0.006,2000
1678,0,0.001,2000
1679,0,0,2000
1680,0,0,2000
1681,0,0,2000
1682,0.392,0.001,2000
1683,0.635,0.005,2000
1684,0.715,0.01,2000
1685,0.729,0.012,2000
1686,0.717,0.013,2000
1687,0.691,0.013,2000
1688,0.675,0.009,2000
1689,0.647,0.004,2000
1690,0.607,0.002,2000
1691,0.448,0.003,2000
1692,0.23,0.011,2000
1693,0.048,0.045,2000
1694,0,0.091,2000
1695,0,0.09,2000
1696,0,0.072,2000
1697,0,0.064,2000
1698,0,0.068,2000
1699,0,0.073,2000
1700,0,0.072,2000
1701,0,0.068,2000
1702,0,0.059,2000
1703,0,0.05,2000
1704,0,0.045,2000
1705,0,0.041,2000
1706,0.285,0.031,2000
1707,0.547,0.017,2000
1708,0.671,0,2000
1709,0.704,0,2000
1710,0.704,0,2000
1711,0.695,0,2000
1712,0.687,0,2000
1713,0.679,0,2000
1714,0.654,0,2000
1715,0.581,0,2000
1716,0.339,0.002,2000
1717,0.061,0.024,2000
1718,0,0.062,2000
1719,0,0.069,2000
1720,0,0.058,2000
1721,0,0.04,2000
1722,0,0.024,2000
1723,0,0.017,2000
1724,0,0.015,2000
1725,0,0.016,2000
1726,0,0.02,2000
1727,0,0.024,2000
1728,0,0.022,2000
1729,0,0.018,2000
1730,0.204,0.008,2000
1731,0.415,0,2000
1732,0.537,0.001,2000
1733,0.61,0.008,2000
1734,0.64,0.013,2000
1735,0.644,0.017,2000
1736,0.642,0.018,2000
1737,0.624,0.015,2000
1738,0.559,0.012,2000
1739,0.429,0.015,2000
1740,0.16,0.029,2000
1741,0.031,0.065,2000
1742,0,0.114,2000
1743,0,0.127,2000
1744,0,0.104,2000
1745,0,0.084,2000
1746,0,0.083,2000
1747,0,0.087,2000
1748,0,0.089,2000
1749,0,0.077,2000
1750,0,0.073,2000
1751,0,0.073,2000
1752,0,0.067,2000
1753,0,0.063,2000
1754,0.299,0.042,2000
1755,0.551,0.05,2000
1756,0.665,0.017,2000
1757,0.694,0.007,2000
1758,0.691,0.009,2000
1759,0.67,0.012,2000
1760,0.654,0.008,2000
1761,0.619,0.003,2000
1762,0.56,0.001,2000
1763,0.322,0,2000
1764,0.152,0,2000
1765,0.027,0.004,2000
1766,0,0.028,2000
1767,0,0.038,2000
1768,0,0.025,2000
1769,0,0.013,2000
1770,0,0.007,2000
1771,0,0.005,2000
1772,0,0.006,2000
1773,0,0.008,2000
1774,0,0.016,2000
1775,0,0.023,2000
1776,0,0.027,2000
1777,0,0.026,2000
1778,0.327,0.015,2000
1779,0.58,0.003,2000
1780,0.675,0.001,2000
1781,0.702,0.001,2000
1782,0.701,0.001,2000
1783,0.67,0.002,2000
1784,0.662,0.002,2000
1785,0.649,0.002,2000
1786,0.606,0.002,2000
1787,0.521,0.004,2000
1788,0.256,0.017,2000
1789,0.036,0.067,2000
1790,0,0.122,2000
1791,0,0.113,2000
1792,0,0.07,2000
1793,0,0.032,2000
1794,0,0.014,2000
1795,0,0.007,2000
1796,0,0.007,2000
1797,0,0.013,2000
1798,0,0.017,2000
1799,0,0.017,2000
1800,0,0.012,2000
1801,0,0.006,2000
1802,0.131,0.001,2000
1803,0.345,0.001,2000
1804,0.507,0.009,2000
1805,0.601,0.018,2000
1806,0.64,0.033,2000
1807,0.644,0.05,2000
1808,0.64,0.058,2000
1809,0.62,0.054,2000
1810,0.567,0.048,2000
1811,0.433,0.044,2000
1812,0.174,0.052,2000
1813,0.017,0.095,2000
1814,0,0.136,2000
1815,0,0.118,2000
1816,0,0.074,2000
1817,0,0.044,2000
1818,0,0.028,2000
1819,0,0.018,2000
1820,0,0.014,2000
1821,0,0.01,2000
1822,0,0.007,2000
1823,0,0.003,2000
1824,0,0.001,2000
1825,0,0.002,2000
1826,0.3,0.003,2000
1827,0.557,0.016,2000
1828,0.667,0.031,2000
1829,0.701,0.058,2000
1830,0.699,0.087,2000
1831,0.675,0.119,2000
1832,0.667,0.145,2000
1833,0.657,0.17,2000
1834,0.626,0.202,2000
1835,0.545,0.236,2000
1836,0.361,0.273,2000
1837,0.085,0.304,2000
1838,0,0.322,2000
1839,0,0.215,2000
1840,0,0.1,2000
1841,0,0.036,2000
1842,0,0.012,2000
1843,0,0.006,2000
1844,0,0.003,2000
1845,0,0.001,2000
1846,0,0,2000
1847,0,0,2000
1848,0,0,2000
1849,0,0,2000
1850,0.154,0,2000
1851,0.414,0,2000
1852,0.644,0.006,2000
1853,0.698,0.022,2000
1854,0.7,0.05,2000
1855,0.685,0.077,2000
1856,0.675,0.097,2000
1857,0.66,0.106,2000
1858,0.618,0.113,2000
1859,0.51,0.123,2000
1860,0.278,0.153,2000
1861,0.048,0.239,2000
1862,0,0.311,2000
1863,0,0.227,2000
1864,0,0.106,2000
1865,0,0.044,2000
1866,0,0.026,2000
1867,0,0.018,2000
1868,0,0.014,2000
1869,0,0.01,2000
1870,0,0.005,2000
1871,0,0.002,2000
1872,0,0.001,2000
1873,0,0.001,2000
1874,0.161,0.001,2000
1875,0.379,0,2000
1876,0.548,0.003,2000
1877,0.611,0.023,2000
1878,0.624,0.061,2000
1879,0.631,0.104,2000
1880,0.624,0.138,2000
1881,0.604,0.16,2000
1882,0.553,0.193,2000
1883,0.447,0.25,2000
1884,0.264,0.319,2000
1885,0.068,0.355,2000
1886,0,0.321,2000
1887,0,0.155,2000
1888,0,0.051,2000
1889,0,0.012,2000
1890,0,0.003,2000
1891,0,0,2000
1892,0,0,2000
1893,0,0,2000
1894,0,0,2000
1895,0,0.001,2000
1896,0,0.002,2000
1897,0,0.006,2000
1898,0.283,0.009,2000
1899,0.49,0.009,2000
1900,0.678,0.026,2000
1901,0.711,0.062,2000
1902,0.704,0.106,2000
1903,0.691,0.143,2000
1904,0.682,0.175,2000
1905,0.676,0.201,2000
1906,0.655,0.236,2000
1907,0.591,0.291,2000
1908,0.425,0.347,2000
1909,0.139,0.371,2000
1910,0,0.341,2000
1911,0,0.232,2000
1912,0,0.129,2000
1913,0,0.043,2000
1914,0,0.006,2000
1915,0,0,2000
1916,0,0,2000
1917,0,0,2000
1918,0,0.001,2000
1919,0,0.005,2000
1920,0,0.012,2000
1921,0,0.02,2000
1922,0.226,0.023,2000
1923,0.565,0.031,2000
1924,0.709,0.062,2000
1925,0.725,0.108,2000
1926,0.716,0.168,2000
1927,0.702,0.231,2000
1928,0.693,0.279,2000
1929,0.691,0.307,2000
1930,0.679,0.332,2000
1931,0.632,0.352,2000
1932,0.494,0.348,2000
1933,0.172,0.302,2000
1934,0,0.328,2000
1935,0,0.273,2000
1936,0,0.122,2000
1937,0,0.058,2000
1938,0,0.025,2000
1939,0,0.013,2000
1940,0,0.027,2000
1941,0,0.037,2000
1942,0,0.052,2000
1943,0,0.05,2000
1944,0,0.042,2000
1945,0,0.04,2000
1946,0.216,0.039,2000
1947,0.42,0.062,2000
1948,0.552,0.074,2000
1949,0.693,0.098,2000
1950,0.697,0.129,2000
1951,0.68,0.164,2000
1952,0.675,0.21,2000
1953,0.667,0.262,2000
1954,0.653,0.293,2000
1955,0.604,0.298,2000
1956,0.455,0.281,2000
1957,0.149,0.232,2000
1958,0,0.16,2000
1959,0,0.12,2000
1960,0,0.081,2000
1961,0,0.049,2000
1962,0,0.036,2000
1963,0,0.047,2000
1964,0,0.075,2000
1965,0,0.096,2000
1966,0,0.117,2000
1967,0,0.125,2000
1968,0,0.114,2000
1969,0,0.109,2000
1970,0.101,0.113,2000
1971,0.282,0.217,2000
1972,0.462,0.247,2000
1973,0.546,0.285,2000
1974,0.564,0.354,2000
1975,0.547,0.404,2000
1976,0.544,0.45,2000
1977,0.447,0.442,2000
1978,0.33,0.401,2000
1979,0.236,0.373,2000
1980,0.117,0.321,2000
1981,0.018,0.195,2000
1982,0,0.146,2000
1983,0,0.109,2000
1984,0,0.072,2000
1985,0,0.053,2000
1986,0,0.042,2000
1987,0,0.04,2000
1988,0,0.044,2000
1989,0,0.044,2000
1990,0,0.04,2000
1991,0,0.039,2000
1992,0,0.041,2000
1993,0,0.043,2000
1994,0.125,0.033,2000
1995,0.293,0.039,2000
1996,0.459,0.057,2000
1997,0.54,0.072,2000
1998,0.569,0.081,2000
1999,0.574,0.088,2000
2000,0.571,0.098,2000
2001,0.546,0.113,2000
2002,0.486,0.127,2000
2003,0.398,0.14,2000
2004,0.25,0.159,2000
2005,0.054,0.195,2000
2006,0,0.248,2000
2007,0,0.213,2000
2008,0,0.115,2000
2009,0,0.062,2000
2010,0,0.044,2000
2011,0,0.041,2000
2012,0,0.043,2000
2013,0,0.051,2000
2014,0,0.062,2000
2015,0,0.071,2000
2016,0,0.072,2000
2017,0,0.068,2000
2018,0.218,0.056,2000
2019,0.444,0.12,2000
2020,0.593,0.122,2000
2021,0.642,0.09,2000
2022,0.652,0.071,2000
2023,0.649,0.057,2000
2024,0.641,0.044,2000
2025,0.633,0.034,2000
2026,0.614,0.03,2000
2027,0.55,0.026,2000
2028,0.377,0.015,2000
2029,0.088,0.009,2000
2030,0,0.03,2000
2031,0,0.055,2000
2032,0,0.049,2000
2033,0,0.027,2000
2034,0,0.012,2000
2035,0,0.003,2000
2036,0,0,2000
2037,0,0,2000
2038,0,0,2000
2039,0,0.003,2000
2040,0,0.008,2000
2041,0,0.016,2000
2042,0.187,0.018,2000
2043,0.421,0.024,2000
2044,0.591,0.052,2000
2045,0.638,0.1,2000
2046,0.642,0.153,2000
2047,0.633,0.195,2000
2048,0.634,0.213,2000
2049,0.621,0.214,2000
2050,0.595,0.207,2000
2051,0.521,0.207,2000
2052,0.343,0.182,2000
2053,0.107,0.158,2000
2054,0,0.186,2000
2055,0,0.181,2000
2056,0,0.132,2000
2057,0,0.065,2000
2058,0,0.01,2000
2059,0,0,2000
2060,0,0,2000
2061,0,0,2000
2062,0,0,2000
2063,0,0.004,2000
2064,0,0.011,2000
2065,0,0.018,2000
2066,0.095,0.017,2000
2067,0.218,0.028,2000
2068,0.316,0.063,2000
2069,0.392,0.107,2000
2070,0.45,0.144,2000
2071,0.481,0.166,2000
2072,0.495,0.174,2000
2073,0.464,0.173,2000
2074,0.388,0.173,2000
2075,0.269,0.166,2000
2076,0.132,0.129,2000
2077,0.022,0.127,2000
2078,0,0.181,2000
2079,0,0.195,2000
2080,0,0.164,2000
2081,0,0.074,2000
2082,0,0.012,2000
2083,0,0.001,2000
2084,0,0,2000
2085,0,0,2000
2086,0,0.001,2000
2087,0,0.002,2000
2088,0,0.004,2000
2089,0,0.009,2000
2090,0.138,0.014,2000
2091,0.365,0.034,2000
2092,0.532,0.065,2000
2093,0.614,0.104,2000
2094,0.653,0.146,2000
2095,0.648,0.173,2000
2096,0.642,0.179,2000
2097,0.632,0.169,2000
2098,0.6,0.169,2000
2099,0.482,0.156,2000
2100,0.237,0.131,2000
2101,0.049,0.132,2000
2102,0,0.137,2000
2103,0,0.111,2000
2104,0,0.06,2000
2105,0,0.028,2000
2106,0,0.019,2000
2107,0,0.014,2000
2108,0,0.008,2000
2109,0,0.007,2000
2110,0,0.01,2000
2111,0,0.019,2000
2112,0,0.032,2000
2113,0,0.031,2000
2114,0.084,0.015,2000
2115,0.234,0.007,2000
2116,0.357,0.013,2000
2117,0.442,0.027,2000
2118,0.484,0.037,2000
2119,0.508,0.041,2000
2120,0.524,0.04,2000
2121,0.553,0.034,2000
2122,0.532,0.018,2000
2123,0.483,0.005,2000
2124,0.307,0,2000
2125,0.128,0.011,2000
2126,0,0.083,2000
2127,0,0.122,2000
2128,0,0.092,2000
2129,0,0.064,2000
2130,0,0.073,2000
2131,0,0.1,2000
2132,0,0.118,2000
2133,0,0.12,2000
2134,0,0.115,2000
2135,0,0.113,2000
2136,0,0.117,2000
2137,0,0.122,2000
2138,0.152,0.098,2000
2139,0.394,0.076,2000
2140,0.594,0.058,2000
2141,0.67,0.019,2000
2142,0.67,0.008,2000
2143,0.639,0.007,2000
2144,0.634,0.006,2000
2145,0.626,0.004,2000
2146,0.601,0.002,2000
2147,0.526,0.001,2000
2148,0.346,0.01,2000
2149,0.145,0.078,2000
2150,0,0.231,2000
2151,0,0.231,2000
2152,0,0.207,2000
2153,0,0.184,2000
2154,0,0.161,2000
2155,0,0.16,2000
2156,0,0.157,2000
2157,0,0.147,2000
2158,0,0.143,2000
2159,0,0.148,2000
2160,0,0.163,2000
2161,0,0.184,2000
2162,0.188,0.148,2000
2163,0.458,0.178,2000
2164,0.589,0.232,2000
2165,0.63,0.175,2000
2166,0.627,0.132,2000
2167,0.593,0.125,2000
2168,0.535,0.14,2000
2169,0.457,0.164,2000
2170,0.286,0.269,2000
2171,0.177,0.416,2000
2172,0.079,0.547,2000
2173,0.014,0.599,2000
2174,0,0.558,2000
2175,0,0.558,2000
2176,0,0.494,2000
2177,0,0.431,2000
2178,0,0.38,2000
2179,0,0.327,2000
2180,0,0.242,2000
2181,0,0.195,2000
2182,0,0.135,2000
2183,0,0.108,2000
2184,0,0.099,2000
2185,0,0.092,2000
2186,0.103,0.098,2000
2187,0.292,0.21,2000
2188,0.485,0.193,2000
2189,0.595,0.142,2000
2190,0.612,0.106,2000
2191,0.603,0.084,2000
2192,0.57,0.077,2000
2193,0.535,0.079,2000
2194,0.487,0.111,2000
2195,0.359,0.18,2000
2196,0.178,0.265,2000
2197,0.039,0.333,2000
2198,0,0.318,2000
2199,0,0.272,2000
2200,0,0.2,2000
2201,0,0.157,2000
2202,0,0.133,2000
2203,0,0.122,2000
2204,0,0.114,2000
2205,0,0.134,2000
2206,0,0.104,2000
2207,0,0.089,2000
2208,0,0.083,2000
2209,0,0.075,2000
2210,0.079,0.052,2000
2211,0.191,0.042,2000
2212,0.349,0.022,2000
2213,0.445,0.014,2000
2214,0.474,0.012,2000
2215,0.495,0.011,2000
2216,0.499,0.008,2000
2217,0.499,0.006,2000
2218,0.44,0.009,2000
2219,0.319,0.018,2000
2220,0.141,0.035,2000
2221,0.022,0.086,2000
2222,0,0.16,2000
2223,0,0.197,2000
2224,0,0.157,2000
2225,0,0.113,2000
2226,0,0.093,2000
2227,0,0.083,2000
2228,0,0.077,2000
2229,0,0.073,2000
2230,0,0.064,2000
2231,0,0.055,2000
